Date,Month,Year,Area,Property_type,Bedroom,Sale_Price,Price_per_sqft,Rent
1/06/2019,June,2019,Jumeirah Beach Residence,Apartment,2,"1,362,500",955,"110,000"
1/07/2019,July,2019,Jumeirah Beach Residence,Apartment,2,"1,348,750",958,"88,000"
1/08/2019,August,2019,Jumeirah Beach Residence,Apartment,2,"1,375,000","1,045","110,000"
1/09/2019,September,2019,Jumeirah Beach Residence,Apartment,2,"1,312,500",952,"100,000"
1/10/2019,October,2019,Jumeirah Beach Residence,Apartment,2,"1,150,000",846,"92,500"
1/11/2019,November,2019,Jumeirah Beach Residence,Apartment,2,"1,300,000",950,"90,000"
1/12/2019,December,2019,Jumeirah Beach Residence,Apartment,2,"1,100,000",818,"95,750"
1/01/2020,January,2020,Jumeirah Beach Residence,Apartment,2,"1,280,000",914,"75,000"
1/02/2020,February,2020,Jumeirah Beach Residence,Apartment,2,"1,900,000","1,078","85,000"
1/03/2020,March,2020,Jumeirah Beach Residence,Apartment,2,"1,250,000",949,"85,000"
1/04/2020,April,2020,Jumeirah Beach Residence,Apartment,2,"3,135,000","1,767","86,000"
1/05/2020,May,2020,Jumeirah Beach Residence,Apartment,2,"5,510,000","2,892","82,500"
1/06/2020,June,2020,Jumeirah Beach Residence,Apartment,2,"2,000,000","1,035","90,000"
1/07/2020,July,2020,Jumeirah Beach Residence,Apartment,2,"950,000",742,"85,000"
1/08/2020,August,2020,Jumeirah Beach Residence,Apartment,2,"1,300,000",930,"90,000"
1/09/2020,September,2020,Jumeirah Beach Residence,Apartment,2,"1,291,500",930,"116,000"
1/10/2020,October,2020,Jumeirah Beach Residence,Apartment,2,"1,275,000",897,"82,500"
1/11/2020,November,2020,Jumeirah Beach Residence,Apartment,2,"1,150,000",850,"105,000"
1/12/2020,December,2020,Jumeirah Beach Residence,Apartment,2,"1,287,500",921,"75,000"
1/01/2021,January,2021,Jumeirah Beach Residence,Apartment,2,"1,200,000",914,"75,000"
1/02/2021,February,2021,Jumeirah Beach Residence,Apartment,2,"1,275,000",966,"71,000"
1/03/2021,March,2021,Jumeirah Beach Residence,Apartment,2,"1,350,000",981,"100,000"
1/04/2019,April,2019,Jumeirah Beach Residence,Apartment,3,"1,640,000",870,"140,000"
1/05/2019,May,2019,Jumeirah Beach Residence,Apartment,3,"1,600,000",850,"140,000"
1/06/2019,June,2019,Jumeirah Beach Residence,Apartment,3,"1,620,000",851,"125,000"
1/07/2019,July,2019,Jumeirah Beach Residence,Apartment,3,"1,530,000",814,"150,000"
1/08/2019,August,2019,Jumeirah Beach Residence,Apartment,3,"2,320,700","1,041","130,000"
1/09/2019,September,2019,Jumeirah Beach Residence,Apartment,3,"1,625,000",863,"130,000"
1/10/2019,October,2019,Jumeirah Beach Residence,Apartment,3,"2,000,000",928,"134,700"
1/11/2019,November,2019,Jumeirah Beach Residence,Apartment,3,"2,581,000","1,201","108,000"
1/12/2019,December,2019,Jumeirah Beach Residence,Apartment,3,"1,425,000",757,"134,500"
1/01/2020,January,2020,Jumeirah Beach Residence,Apartment,3,"1,800,000",879,"100,000"
1/02/2020,February,2020,Jumeirah Beach Residence,Apartment,3,"2,500,000","1,195","121,500"
1/03/2020,March,2020,Jumeirah Beach Residence,Apartment,3,"2,370,000","1,099","135,000"
1/04/2020,April,2020,Jumeirah Beach Residence,Apartment,3,"1,250,000",629,"135,000"
1/05/2020,May,2020,Jumeirah Beach Residence,Apartment,3,"1,550,000",855,"139,999"
1/06/2020,June,2020,Jumeirah Beach Residence,Apartment,3,"1,580,000",835,"110,000"
1/07/2020,July,2020,Jumeirah Beach Residence,Apartment,3,"1,825,000",878,"125,000"
1/08/2020,August,2020,Jumeirah Beach Residence,Apartment,3,"1,297,500",701,"125,000"
1/09/2020,September,2020,Jumeirah Beach Residence,Apartment,3,"1,410,000",744,"115,000"
1/10/2020,October,2020,Jumeirah Beach Residence,Apartment,3,"1,520,000",790,"87,500"
1/11/2020,November,2020,Jumeirah Beach Residence,Apartment,3,"1,750,000",910,"190,000"
1/12/2020,December,2020,Jumeirah Beach Residence,Apartment,3,"2,050,000",942,"222,500"
1/01/2021,January,2021,Jumeirah Beach Residence,Apartment,3,"1,656,250",816,"85,000"
1/02/2021,February,2021,Jumeirah Beach Residence,Apartment,3,"1,811,111",890,"105,000"
1/03/2021,March,2021,Jumeirah Beach Residence,Apartment,3,"1,660,000",881,"130,000"
1/03/2019,March,2019,Jumeirah Beach Residence,Apartment,4,"2,550,000",893,"200,000"
1/04/2019,April,2019,Jumeirah Beach Residence,Apartment,4,"3,200,000","1,128","200,000"
1/05/2019,May,2019,Jumeirah Beach Residence,Apartment,4,"2,900,000",978,"200,000"
1/06/2019,June,2019,Jumeirah Beach Residence,Apartment,4,"2,050,000",737,"210,000"
1/07/2019,July,2019,Jumeirah Beach Residence,Apartment,4,"2,110,000",750,"240,000"
1/08/2019,August,2019,Jumeirah Beach Residence,Apartment,4,"2,275,000",779,"172,500"
1/09/2019,September,2019,Jumeirah Beach Residence,Apartment,4,"2,850,000",835,"160,000"
1/10/2019,October,2019,Jumeirah Beach Residence,Apartment,4,"2,615,000",766,"210,000"
1/11/2019,November,2019,Jumeirah Beach Residence,Apartment,4,"3,300,000",810,"191,000"
1/12/2019,December,2019,Jumeirah Beach Residence,Apartment,4,"4,226,250",906,"300,000"
1/01/2020,January,2020,Jumeirah Beach Residence,Apartment,4,"4,300,000","1,170","219,950"
1/02/2020,February,2020,Jumeirah Beach Residence,Apartment,4,"4,600,000","1,429","230,000"
1/03/2020,March,2020,Jumeirah Beach Residence,Apartment,4,"2,000,000",726,"225,000"
1/04/2020,April,2020,Jumeirah Beach Residence,Apartment,4,"7,700,000","2,100","197,000"
1/05/2020,May,2020,Jumeirah Beach Residence,Apartment,4,"13,820,000","3,684","116,667"
1/06/2020,June,2020,Jumeirah Beach Residence,Apartment,4,"1,600,000",590,"180,000"
1/07/2020,July,2020,Jumeirah Beach Residence,Apartment,4,"6,125,000","1,037","180,000"
1/08/2020,August,2020,Jumeirah Beach Residence,Apartment,4,"1,800,000",653,"170,000"
1/09/2020,September,2020,Jumeirah Beach Residence,Apartment,4,"2,345,000",719,"170,000"
1/10/2020,October,2020,Jumeirah Beach Residence,Apartment,4,"2,000,000",764,"171,999"
1/11/2020,November,2020,Jumeirah Beach Residence,Apartment,4,"2,600,000",969,"170,000"
1/12/2020,December,2020,Jumeirah Beach Residence,Apartment,4,"1,500,000",515,"170,000"
1/01/2021,January,2021,Jumeirah Beach Residence,Apartment,4,"1,850,000",672,"135,000"
1/02/2021,February,2021,Jumeirah Beach Residence,Apartment,4,"2,400,000",758,"210,000"
1/03/2021,March,2021,Jumeirah Beach Residence,Apartment,4,"2,500,000",851,"209,000"
1/04/2019,April,2019,Arabian Ranches,Villa,2,"1,400,000",803,"124,998"
1/05/2019,May,2019,Arabian Ranches,Villa,2,"1,700,000",788,"127,500"
1/06/2019,June,2019,Arabian Ranches,Villa,2,"1,900,000",761,"115,000"
1/07/2019,July,2019,Arabian Ranches,Villa,2,"1,650,000",849,"87,500"
1/08/2019,August,2019,Arabian Ranches,Villa,2,"1,900,000",775,"112,500"
1/09/2019,September,2019,Arabian Ranches,Villa,2,"1,825,000",761,"100,000"
1/10/2019,October,2019,Arabian Ranches,Villa,2,"2,100,000",853,"109,000"
1/11/2019,November,2019,Arabian Ranches,Villa,2,"1,780,000",767,"110,000"
1/12/2019,December,2019,Arabian Ranches,Villa,2,"1,850,000",756,"115,000"
1/01/2020,January,2020,Arabian Ranches,Villa,2,"1,595,000",833,"100,000"
1/02/2020,February,2020,Arabian Ranches,Villa,2,"1,715,000",686,"105,000"
1/03/2020,March,2020,Arabian Ranches,Villa,2,"2,050,000",953,"80,000"
1/04/2020,April,2020,Arabian Ranches,Villa,2,"1,835,000",734,"85,000"
1/05/2020,May,2020,Arabian Ranches,Villa,2,"1,670,000",678,"92,500"
1/06/2020,June,2020,Arabian Ranches,Villa,2,"1,651,000",647,"84,500"
1/07/2020,July,2020,Arabian Ranches,Villa,2,"1,550,000",789,"107,500"
1/08/2020,August,2020,Arabian Ranches,Villa,2,"1,475,000",620,"85,000"
1/09/2020,September,2020,Arabian Ranches,Villa,2,"1,687,500",686,"85,000"
1/10/2020,October,2020,Arabian Ranches,Villa,2,"1,450,000",762,"83,500"
1/11/2020,November,2020,Arabian Ranches,Villa,2,"1,372,500",640,"109,000"
1/12/2020,December,2020,Arabian Ranches,Villa,2,"1,350,000",564,"100,000"
1/01/2021,January,2021,Arabian Ranches,Villa,2,"1,412,500",657,"104,000"
1/02/2021,February,2021,Arabian Ranches,Villa,2,"1,837,500",769,"120,000"
1/03/2021,March,2021,Arabian Ranches,Villa,2,"1,685,000",770,"80,000"
1/04/2019,April,2019,Arabian Ranches,Villa,3,"3,000,000",917,"120,000"
1/05/2019,May,2019,Arabian Ranches,Villa,3,"1,900,000",748,"150,000"
1/06/2019,June,2019,Arabian Ranches,Villa,3,"2,925,000",876,"147,500"
1/07/2019,July,2019,Arabian Ranches,Villa,3,"2,812,500",843,"125,000"
1/08/2019,August,2019,Arabian Ranches,Villa,3,"2,450,000",790,"155,000"
1/09/2019,September,2019,Arabian Ranches,Villa,3,"1,850,000",807,"145,000"
1/10/2019,October,2019,Arabian Ranches,Villa,3,"1,900,000",697,"130,000"
1/11/2019,November,2019,Arabian Ranches,Villa,3,"2,770,000",838,"171,250"
1/12/2019,December,2019,Arabian Ranches,Villa,3,"2,760,000",813,"135,000"
1/01/2020,January,2020,Arabian Ranches,Villa,3,"2,650,000",824,"160,000"
1/02/2020,February,2020,Arabian Ranches,Villa,3,"2,350,000",833,"135,000"
1/03/2020,March,2020,Arabian Ranches,Villa,3,"2,487,500",828,"125,000"
1/04/2020,April,2020,Arabian Ranches,Villa,3,"2,190,000",785,"132,500"
1/05/2020,May,2020,Arabian Ranches,Villa,3,"3,000,000",883,"140,000"
1/06/2020,June,2020,Arabian Ranches,Villa,3,"3,125,000",901,"120,000"
1/07/2020,July,2020,Arabian Ranches,Villa,3,"2,612,500",770,"130,000"
1/08/2020,August,2020,Arabian Ranches,Villa,3,"2,600,000",829,"115,000"
1/09/2020,September,2020,Arabian Ranches,Villa,3,"3,000,000",940,"127,500"
1/10/2020,October,2020,Arabian Ranches,Villa,3,"2,750,000",841,"140,000"
1/11/2020,November,2020,Arabian Ranches,Villa,3,"2,950,000",917,"127,500"
1/12/2020,December,2020,Arabian Ranches,Villa,3,"3,075,000",925,"117,500"
1/01/2021,January,2021,Arabian Ranches,Villa,3,"2,740,000",855,"120,000"
1/02/2021,February,2021,Arabian Ranches,Villa,3,"3,197,500",943,"115,000"
1/03/2021,March,2021,Arabian Ranches,Villa,3,"2,837,500",923,"135,000"
1/04/2019,April,2019,Arabian Ranches,Villa,4,"3,105,944","1,003","170,000"
1/05/2019,May,2019,Arabian Ranches,Villa,4,"3,350,000",816,"220,000"
1/06/2019,June,2019,Arabian Ranches,Villa,4,"4,500,000",994,"195,000"
1/07/2019,July,2019,Arabian Ranches,Villa,4,"1,118,888",455,"225,000"
1/08/2019,August,2019,Arabian Ranches,Villa,4,"1,700,000",692,"190,000"
1/09/2019,September,2019,Arabian Ranches,Villa,4,"2,950,000",827,"180,000"
1/10/2019,October,2019,Arabian Ranches,Villa,4,"3,215,000",806,"220,000"
1/11/2019,November,2019,Arabian Ranches,Villa,4,"3,225,000",892,"220,000"
1/12/2019,December,2019,Arabian Ranches,Villa,4,"1,897,500",806,"215,000"
1/01/2020,January,2020,Arabian Ranches,Villa,4,"3,875,000",964,"165,000"
1/02/2020,February,2020,Arabian Ranches,Villa,4,"2,875,000",917,"180,000"
1/03/2020,March,2020,Arabian Ranches,Villa,4,"3,550,000",933,"185,000"
1/04/2020,April,2020,Arabian Ranches,Villa,4,"3,650,000",951,"165,000"
1/05/2020,May,2020,Arabian Ranches,Villa,4,"3,500,000",904,"200,000"
1/06/2020,June,2020,Arabian Ranches,Villa,4,"1,725,000",752,"170,000"
1/07/2020,July,2020,Arabian Ranches,Villa,4,"2,625,000",731,"135,000"
1/08/2020,August,2020,Arabian Ranches,Villa,4,"4,650,000",846,"187,500"
1/09/2020,September,2020,Arabian Ranches,Villa,4,"1,458,750",597,"185,000"
1/10/2020,October,2020,Arabian Ranches,Villa,4,"3,100,000",752,"207,500"
1/11/2020,November,2020,Arabian Ranches,Villa,4,"1,800,000",726,"185,000"
1/12/2020,December,2020,Arabian Ranches,Villa,4,"1,925,000",751,"185,000"
1/01/2021,January,2021,Arabian Ranches,Villa,4,"1,950,000",792,"197,500"
1/02/2021,February,2021,Arabian Ranches,Villa,4,"3,725,000",886,"160,000"
1/03/2021,March,2021,Arabian Ranches,Villa,4,"3,875,000","1,054","225,000"
1/04/2019,April,2019,Arabian Ranches,Villa,5,"3,600,000",744,"240,000"
1/05/2019,May,2019,Arabian Ranches,Villa,5,"5,000,000",892,"280,000"
1/06/2019,June,2019,Arabian Ranches,Villa,5,"4,500,000",949,"230,000"
1/07/2019,July,2019,Arabian Ranches,Villa,5,"5,604,950","1,124","220,000"
1/08/2019,August,2019,Arabian Ranches,Villa,5,"3,515,000",787,"300,000"
1/09/2019,September,2019,Arabian Ranches,Villa,5,"3,961,000",837,"225,000"
1/10/2019,October,2019,Arabian Ranches,Villa,5,"4,347,655","1,009","220,000"
1/11/2019,November,2019,Arabian Ranches,Villa,5,"3,650,000",773,"330,000"
1/12/2019,December,2019,Arabian Ranches,Villa,5,"2,900,000",803,"202,500"
1/01/2020,January,2020,Arabian Ranches,Villa,5,"4,500,000",816,"220,000"
1/02/2020,February,2020,Arabian Ranches,Villa,5,"4,050,000",943,"290,000"
1/03/2020,March,2020,Arabian Ranches,Villa,5,"6,240,000",998,"220,000"
1/04/2020,April,2020,Arabian Ranches,Villa,5,"4,000,000",729,"239,999"
1/05/2020,May,2020,Arabian Ranches,Villa,5,"2,000,000",667,"222,500"
1/06/2020,June,2020,Arabian Ranches,Villa,5,"4,302,500",754,"190,000"
1/07/2020,July,2020,Arabian Ranches,Villa,5,"4,550,000",990,"232,500"
1/08/2020,August,2020,Arabian Ranches,Villa,5,"3,800,000",804,"300,000"
1/09/2020,September,2020,Arabian Ranches,Villa,5,"3,687,500",792,"217,500"
1/10/2020,October,2020,Arabian Ranches,Villa,5,"4,275,000",952,"255,000"
1/11/2020,November,2020,Arabian Ranches,Villa,5,"4,000,000",815,"250,000"
1/12/2020,December,2020,Arabian Ranches,Villa,5,"3,750,000",866,"220,000"
1/01/2021,January,2021,Arabian Ranches,Villa,5,"3,587,500",740,"226,000"
1/02/2021,February,2021,Arabian Ranches,Villa,5,"4,210,000",856,"250,000"
1/03/2021,March,2021,Arabian Ranches,Villa,5,"4,500,000",866,"220,000"
1/03/2019,March,2019,Arabian Ranches 2,Villa,3,"2,500,000",798,"150,000"
1/04/2019,April,2019,Arabian Ranches 2,Villa,3,"2,650,000",862,"150,000"
1/05/2019,May,2019,Arabian Ranches 2,Villa,3,"2,375,000",743,"160,000"
1/06/2019,June,2019,Arabian Ranches 2,Villa,3,"2,200,000",688,"155,000"
1/07/2019,July,2019,Arabian Ranches 2,Villa,3,"3,100,000",910,"155,000"
1/08/2019,August,2019,Arabian Ranches 2,Villa,3,"2,800,000","1,025","150,000"
1/09/2019,September,2019,Arabian Ranches 2,Villa,3,"3,476,888","1,144","150,000"
1/10/2019,October,2019,Arabian Ranches 2,Villa,3,"3,559,888","1,172","145,000"
1/11/2019,November,2019,Arabian Ranches 2,Villa,3,"2,612,500",826,"155,000"
1/12/2019,December,2019,Arabian Ranches 2,Villa,3,"2,550,000",834,"145,000"
1/01/2020,January,2020,Arabian Ranches 2,Villa,3,"2,808,138",924,"130,000"
1/02/2020,February,2020,Arabian Ranches 2,Villa,3,"2,300,000",798,"150,000"
1/03/2020,March,2020,Arabian Ranches 2,Villa,3,"2,275,000",818,"142,500"
1/04/2020,April,2020,Arabian Ranches 2,Villa,3,"2,050,000",819,"97,500"
1/05/2020,May,2020,Arabian Ranches 2,Villa,3,"2,250,000",815,"90,000"
1/06/2020,June,2020,Arabian Ranches 2,Villa,3,"2,064,888",932,"100,000"
1/07/2020,July,2020,Arabian Ranches 2,Villa,3,"1,817,944",822,"125,000"
1/08/2020,August,2020,Arabian Ranches 2,Villa,3,"1,650,000",765,"110,000"
1/09/2020,September,2020,Arabian Ranches 2,Villa,3,"2,350,000",750,"115,000"
1/10/2020,October,2020,Arabian Ranches 2,Villa,3,"2,190,000",745,"139,000"
1/11/2020,November,2020,Arabian Ranches 2,Villa,3,"2,037,500",759,"140,000"
1/12/2020,December,2020,Arabian Ranches 2,Villa,3,"1,800,000",762,"132,500"
1/01/2021,January,2021,Arabian Ranches 2,Villa,3,"1,750,000",790,"140,000"
1/02/2021,February,2021,Arabian Ranches 2,Villa,3,"2,301,600",869,"110,000"
1/03/2021,March,2021,Arabian Ranches 2,Villa,3,"2,329,944",918,"160,000"
1/03/2019,March,2019,Arabian Ranches 2,Villa,4,"4,080,388","1,138","190,000"
1/04/2019,April,2019,Arabian Ranches 2,Villa,4,"3,125,000",891,"190,000"
1/05/2019,May,2019,Arabian Ranches 2,Villa,4,"3,300,000",865,"180,000"
1/06/2019,June,2019,Arabian Ranches 2,Villa,4,"2,800,000",840,"163,000"
1/07/2019,July,2019,Arabian Ranches 2,Villa,4,"4,350,944","1,066","160,000"
1/08/2019,August,2019,Arabian Ranches 2,Villa,4,"4,259,888","1,210","160,000"
1/09/2019,September,2019,Arabian Ranches 2,Villa,4,"3,931,888","1,217","165,000"
1/10/2019,October,2019,Arabian Ranches 2,Villa,4,"3,796,888","1,176","182,500"
1/11/2019,November,2019,Arabian Ranches 2,Villa,4,"3,325,000",919,"175,000"
1/12/2019,December,2019,Arabian Ranches 2,Villa,4,"2,725,000",813,"182,500"
1/01/2020,January,2020,Arabian Ranches 2,Villa,4,"3,512,500",914,"157,500"
1/02/2020,February,2020,Arabian Ranches 2,Villa,4,"1,800,000",692,"155,000"
1/03/2020,March,2020,Arabian Ranches 2,Villa,4,"2,586,444",931,"150,000"
1/04/2020,April,2020,Arabian Ranches 2,Villa,4,"2,600,000",910,"110,000"
1/05/2020,May,2020,Arabian Ranches 2,Villa,4,"2,999,999",887,"110,000"
1/06/2020,June,2020,Arabian Ranches 2,Villa,4,"2,609,444",872,"145,000"
1/07/2020,July,2020,Arabian Ranches 2,Villa,4,"3,250,000","1,003","140,000"
1/08/2020,August,2020,Arabian Ranches 2,Villa,4,"3,300,000",846,"142,500"
1/09/2020,September,2020,Arabian Ranches 2,Villa,4,"2,575,000",759,"147,500"
1/10/2020,October,2020,Arabian Ranches 2,Villa,4,"3,302,500",871,"152,500"
1/11/2020,November,2020,Arabian Ranches 2,Villa,4,"3,300,000",989,"152,500"
1/12/2020,December,2020,Arabian Ranches 2,Villa,4,"3,350,000",875,"150,000"
1/01/2021,January,2021,Arabian Ranches 2,Villa,4,"2,700,000",832,"187,500"
1/02/2021,February,2021,Arabian Ranches 2,Villa,4,"3,150,000",955,"205,000"
1/03/2021,March,2021,Arabian Ranches 2,Villa,4,"2,800,000",923,"170,000"
1/04/2019,April,2019,Arabian Ranches 2,Villa,5,"4,236,355","1,066","190,000"
1/05/2019,May,2019,Arabian Ranches 2,Villa,5,"4,690,388","1,168","190,000"
1/06/2019,June,2019,Arabian Ranches 2,Villa,5,"4,837,888","1,213","187,500"
1/07/2019,July,2019,Arabian Ranches 2,Villa,5,"3,804,888",813,"175,000"
1/08/2019,August,2019,Arabian Ranches 2,Villa,5,"4,780,888","1,203","190,000"
1/09/2019,September,2019,Arabian Ranches 2,Villa,5,"4,855,888","1,213","190,000"
1/10/2019,October,2019,Arabian Ranches 2,Villa,5,"4,718,888","1,144","185,000"
1/11/2019,November,2019,Arabian Ranches 2,Villa,5,"4,244,444","1,000","188,750"
1/12/2019,December,2019,Arabian Ranches 2,Villa,5,"5,051,790","1,201","185,000"
1/01/2020,January,2020,Arabian Ranches 2,Villa,5,"3,550,000",844,"165,000"
1/02/2020,February,2020,Arabian Ranches 2,Villa,5,"5,463,444",998,"189,000"
1/03/2020,March,2020,Arabian Ranches 2,Villa,5,"4,200,000","1,057","160,000"
1/04/2020,April,2020,Arabian Ranches 2,Villa,5,"3,850,000",941,"160,000"
1/05/2020,May,2020,Arabian Ranches 2,Villa,5,"3,805,888",941,"195,000"
1/06/2020,June,2020,Arabian Ranches 2,Villa,5,"3,175,000",787,"148,000"
1/07/2020,July,2020,Arabian Ranches 2,Villa,5,"3,200,000",806,"152,500"
1/08/2020,August,2020,Arabian Ranches 2,Villa,5,"3,683,413",928,"160,000"
1/09/2020,September,2020,Arabian Ranches 2,Villa,5,"4,790,722","1,188","165,000"
1/10/2020,October,2020,Arabian Ranches 2,Villa,5,"5,605,727","1,003","185,000"
1/11/2020,November,2020,Arabian Ranches 2,Villa,5,"4,389,217","1,088","190,000"
1/12/2020,December,2020,Arabian Ranches 2,Villa,5,"4,450,000",829,"175,000"
1/01/2021,January,2021,Arabian Ranches 2,Villa,5,"1,915,000",475,"212,500"
1/02/2021,February,2021,Arabian Ranches 2,Villa,5,"4,455,101","1,121","180,000"
1/03/2021,March,2021,Arabian Ranches 2,Villa,5,"3,687,444",921,"185,000"
1/04/2019,April,2019,Dubai South,Apartment,0,"385,555",814,"32,000"
1/05/2019,May,2019,Dubai South,Apartment,0,"385,555",814,"30,000"
1/06/2019,June,2019,Dubai South,Apartment,0,"385,555",814,"30,000"
1/07/2019,July,2019,Dubai South,Apartment,0,"385,555",814,"25,000"
1/08/2019,August,2019,Dubai South,Apartment,0,"385,600",825,"23,000"
1/09/2019,September,2019,Dubai South,Apartment,0,"395,000",834,"30,000"
1/10/2019,October,2019,Dubai South,Apartment,0,"325,000",771,"30,000"
1/11/2019,November,2019,Dubai South,Apartment,0,"325,000",771,"30,000"
1/12/2019,December,2019,Dubai South,Apartment,0,"325,000",771,"30,000"
1/01/2020,January,2020,Dubai South,Apartment,0,"325,000",771,"30,000"
1/02/2020,February,2020,Dubai South,Apartment,0,"325,000",771,"28,500"
1/03/2020,March,2020,Dubai South,Apartment,0,"255,000",708,"30,000"
1/04/2020,April,2020,Dubai South,Apartment,0,"310,786",856,"28,000"
1/05/2020,May,2020,Dubai South,Apartment,0,"220,000",633,"30,000"
1/06/2020,June,2020,Dubai South,Apartment,0,"200,000",488,"30,000"
1/07/2020,July,2020,Dubai South,Apartment,0,"250,000",646,"27,500"
1/08/2020,August,2020,Dubai South,Apartment,0,"350,000",833,"28,000"
1/09/2020,September,2020,Dubai South,Apartment,0,"340,000",898,"28,000"
1/10/2020,October,2020,Dubai South,Apartment,0,"342,500",787,"30,000"
1/11/2020,November,2020,Dubai South,Apartment,0,"620,000",1539,"27,500"
1/12/2020,December,2020,Dubai South,Apartment,0,"377,850",922,"20,000"
1/01/2021,January,2021,Dubai South,Apartment,0,"205,000",569,"29,000"
1/02/2021,February,2021,Dubai South,Apartment,0,"595,000",1469,"30,000"
1/03/2021,March,2021,Dubai South,Apartment,0,"242,500",639,"27,500"
1/04/2019,April,2019,Dubai South,Apartment,1,"511,417",772,"40,000"
1/05/2019,May,2019,Dubai South,Apartment,1,"511,417",772,"31,000"
1/06/2019,June,2019,Dubai South,Apartment,1,"550,000",841,"30,000"
1/07/2019,July,2019,Dubai South,Apartment,1,"550,000",841,"37,250"
1/08/2019,August,2019,Dubai South,Apartment,1,"550,000",841,"37,500"
1/09/2019,September,2019,Dubai South,Apartment,1,"524,500",786,"37,000"
1/10/2019,October,2019,Dubai South,Apartment,1,"500,000",789,"30,000"
1/11/2019,November,2019,Dubai South,Apartment,1,"520,000",815,"30,000"
1/12/2019,December,2019,Dubai South,Apartment,1,"542,500",839,"33,000"
1/01/2020,January,2020,Dubai South,Apartment,1,"495,000",878,"26,000"
1/02/2020,February,2020,Dubai South,Apartment,1,"450,000",915,"33,000"
1/03/2020,March,2020,Dubai South,Apartment,1,"430,000",890,"27,000"
1/04/2020,April,2020,Dubai South,Apartment,1,"455,000",827,"30,000"
1/05/2020,May,2020,Dubai South,Apartment,1,"550,000",779,"24,000"
1/06/2020,June,2020,Dubai South,Apartment,1,"540,000",932,"35,000"
1/07/2020,July,2020,Dubai South,Apartment,1,"518,750",824,"30,000"
1/08/2020,August,2020,Dubai South,Apartment,1,"469,375",856,"30,500"
1/09/2020,September,2020,Dubai South,Apartment,1,"480,000",827,"30,000"
1/10/2020,October,2020,Dubai South,Apartment,1,"387,000",731,"25,000"
1/11/2020,November,2020,Dubai South,Apartment,1,"430,000",701,"27,000"
1/12/2020,December,2020,Dubai South,Apartment,1,"390,436",751,"25,500"
1/01/2021,January,2021,Dubai South,Apartment,1,"513,278",790,"25,000"
1/02/2021,February,2021,Dubai South,Apartment,1,"490,000",733,"30,000"
1/03/2021,March,2021,Dubai South,Apartment,1,"439,000",699,"30,000"
1/03/2019,March,2019,Dubai South,Apartment,2,"750,000",722,"59,000"
1/04/2019,April,2019,Dubai South,Apartment,2,"760,000",744,"59,000"
1/05/2019,May,2019,Dubai South,Apartment,2,"760,000",744,"55,000"
1/06/2019,June,2019,Dubai South,Apartment,2,"684,220",679,"43,000"
1/07/2019,July,2019,Dubai South,Apartment,2,"684,220",679,"55,000"
1/08/2019,August,2019,Dubai South,Apartment,2,"740,110",736,"59,000"
1/09/2019,September,2019,Dubai South,Apartment,2,"740,110",735.5,"59,000"
1/10/2019,October,2019,Dubai South,Apartment,2,"740,110",735.5,"55,000"
1/11/2019,November,2019,Dubai South,Apartment,2,"740,110",735.5,"55,000"
1/12/2019,December,2019,Dubai South,Apartment,2,"740,110",735.5,"50,000"
1/01/2020,January,2020,Dubai South,Apartment,2,"796,000",792,"57,000"
1/02/2020,February,2020,Dubai South,Apartment,2,"700,000",673,"60,000"
1/03/2020,March,2020,Dubai South,Apartment,2,"727,694",703,"50,000"
1/04/2020,April,2020,Dubai South,Apartment,2,"945,500",842,"50,000"
1/05/2020,May,2020,Dubai South,Apartment,2,"835,000",851,"50,000"
1/06/2020,June,2020,Dubai South,Apartment,2,"497,000",744,"40,000"
1/07/2020,July,2020,Dubai South,Apartment,2,"963,888",645,"40,000"
1/08/2020,August,2020,Dubai South,Apartment,2,"725,000",418,"45,000"
1/09/2020,September,2020,Dubai South,Apartment,2,"780,555",769,"40,500"
1/10/2020,October,2020,Dubai South,Apartment,2,"824,888",682,"42,000"
1/11/2020,November,2020,Dubai South,Apartment,2,"707,500",595,"41,000"
1/12/2020,December,2020,Dubai South,Apartment,2,"550,000",774,"39,500"
1/01/2021,January,2021,Dubai South,Apartment,2,"560,000",556,"38,000"
1/02/2021,February,2021,Dubai South,Apartment,2,"800,000",707,"40,000"
1/03/2021,March,2021,Dubai South,Apartment,2,"360,000",538,"40,000"
1/03/2019,March,2019,Jumeirah Village Circle,Apartment,0,"395,000",861,"32,000"
1/04/2019,April,2019,Jumeirah Village Circle,Apartment,0,"436,066",997,"32,000"
1/05/2019,May,2019,Jumeirah Village Circle,Apartment,0,"427,500",857,"34,000"
1/06/2019,June,2019,Jumeirah Village Circle,Apartment,0,"512,587",1031,"34,000"
1/07/2019,July,2019,Jumeirah Village Circle,Apartment,0,"477,764",966,"35,000"
1/08/2019,August,2019,Jumeirah Village Circle,Apartment,0,"420,000",830,"35,000"
1/09/2019,September,2019,Jumeirah Village Circle,Apartment,0,"350,000",836,"34,000"
1/10/2019,October,2019,Jumeirah Village Circle,Apartment,0,"415,000",963,"35,000"
1/11/2019,November,2019,Jumeirah Village Circle,Apartment,0,"385,000",782,"34,500"
1/12/2019,December,2019,Jumeirah Village Circle,Apartment,0,"452,250",850,"32,000"
1/01/2020,January,2020,Jumeirah Village Circle,Apartment,0,"355,000",696,"34,500"
